date,cash_rate,scrape_date
2024-05,4.315,2024-05-17
2024-06,4.29,2024-04-18
2024-07,4.27,2024-04-18
2024-08,4.24,2024-04-18
2024-09,4.23,2024-04-18
2024-10,4.215,2024-04-17
2024-11,4.16,2024-04-12
2024-12,4.13,2024-04-17
2025-01,4.115,2024-04-17
2025-02,4.07,
2025-03,4.045,2024-04-17
2025-04,4.015,2024-04-17
2025-05,3.98,
2025-06,3.955,
2025-07,3.935,
2025-08,3.91,
2025-09,3.895,
2025-10,,
