date,cash_rate,scrape_date
2026-04,4.095,2026-04-07
2026-05,4.23,2026-04-09
2026-06,4.28,2026-04-09
2026-07,4.325,2026-04-08
2026-08,4.425,2026-04-07
2026-09,4.485,2026-04-01
2026-10,4.56,2026-04-02
2026-11,4.635,2026-04-07
2026-12,4.64,2026-04-07
2027-01,4.64,
2027-02,4.64,
2027-03,4.64,
2027-04,4.635,
2027-05,4.615,
2027-06,4.6,
2027-07,4.575,
2027-08,4.56,
2027-09,4.545,
