date,cash_rate,scrape_date
2024-11,4.335,2024-11-11
2024-12,4.32,2024-11-11
2025-01,4.31,2024-11-10
2025-02,4.29,2024-11-07
2025-03,4.24,2024-11-11
2025-04,4.21,2024-11-08
2025-05,4.175,2024-10-14
2025-06,4.11,2024-10-22
2025-07,4.075,2024-09-16
2025-08,4.01,2024-10-25
2025-09,3.975,2024-10-31
2025-10,3.955,
2025-11,3.915,
2025-12,3.87,
2026-01,3.86,
2026-02,3.825,
2026-03,3.805,
2026-04,3.79,
