date,cash_rate,scrape_date
2024-06,4.315,2024-06-07
2024-07,4.31,2024-06-05
2024-08,4.325,2024-06-07
2024-09,4.325,2024-06-05
2024-10,4.315,2024-06-05
2024-11,4.285,2024-06-04
2024-12,4.245,2024-06-05
2025-01,4.24,2024-05-22
2025-02,4.215,2024-05-08
2025-03,4.17,2024-06-04
2025-04,4.12,2024-05-01
2025-05,4.095,2024-05-24
2025-06,4.055,2024-05-28
2025-07,4.025,
2025-08,3.98,
2025-09,3.96,
2025-10,3.925,
2025-11,3.895,
