date,cash_rate,scrape_date
2026-04,4.095,2026-04-07
2026-05,4.225,2026-04-08
2026-06,4.28,2026-04-08
2026-07,4.305,2026-04-08
2026-08,4.41,2026-04-07
2026-09,4.465,2026-04-01
2026-10,4.535,2026-04-02
2026-11,4.6,2026-04-07
2026-12,4.605,2026-04-07
2027-01,4.605,
2027-02,4.6,
2027-03,4.595,
2027-04,4.59,
2027-05,4.57,
2027-06,4.555,
2027-07,4.53,
2027-08,4.51,
2027-09,4.495,
