date,cash_rate,scrape_date
2024-08,4.33,2024-08-12
2024-09,4.325,2024-08-12
2024-10,4.29,2024-08-12
2024-11,4.215,2024-08-11
2024-12,4.125,2024-08-12
2025-01,4.095,2024-08-02
2025-02,4.045,2024-08-02
2025-03,3.96,2024-08-07
2025-04,3.83,2024-08-12
2025-05,3.775,2024-05-24
2025-06,3.675,2024-05-28
2025-07,3.665,
2025-08,3.615,
2025-09,3.59,2024-07-11
2025-10,3.53,
2025-11,3.49,
2025-12,3.455,
2026-01,3.44,
