date,cash_rate,scrape_date
2025-02,4.25,2025-02-20
2025-03,4.085,2025-02-20
2025-04,4.05,2025-02-20
2025-05,3.995,2025-02-20
2025-06,3.905,2025-02-20
2025-07,3.88,2025-02-19
2025-08,3.795,2025-02-18
2025-09,3.745,2025-02-14
2025-10,3.72,2025-02-13
2025-11,3.695,
2025-12,3.665,
2026-01,3.655,
2026-02,3.655,
2026-03,3.66,
2026-04,3.665,
2026-05,3.67,
2026-06,3.675,
2026-07,3.675,
