date,cash_rate,scrape_date
2026-04,4.095,2026-03-31
2026-05,4.235,2026-03-31
2026-06,4.295,2026-03-31
2026-07,4.33,2026-03-31
2026-08,4.44,2026-03-29
2026-09,4.505,2026-03-26
2026-10,4.615,2026-03-27
2026-11,4.695,2026-03-26
2026-12,4.695,2026-03-25
2027-01,4.69,
2027-02,4.69,
2027-03,4.685,
2027-04,4.68,
2027-05,4.665,
2027-06,4.65,
2027-07,4.625,
2027-08,4.61,
2027-09,,
