date,cash_rate,scrape_date
2025-04,4.085,2025-04-03
2025-05,4.0,2025-04-03
2025-06,3.85,2025-04-03
2025-07,3.76,2025-04-02
2025-08,3.595,2025-04-02
2025-09,3.505,2025-04-03
2025-10,3.42,2025-04-03
2025-11,3.29,2025-04-03
2025-12,3.245,2025-04-02
2026-01,3.23,2025-04-02
2026-02,3.185,
2026-03,3.165,
2026-04,3.15,
2026-05,3.135,
2026-06,3.135,
2026-07,3.135,
2026-08,3.14,
2026-09,3.14,
