date,cash_rate,scrape_date
2026-01,3.595,2026-01-16
2026-02,3.65,2026-01-16
2026-03,3.67,2026-01-16
2026-04,3.68,2026-01-16
2026-05,3.77,2026-01-13
2026-06,3.795,2025-12-19
2026-07,3.805,2025-12-09
2026-08,3.855,2025-12-09
2026-09,3.88,2026-01-12
2026-10,3.905,2025-12-16
2026-11,3.93,2025-12-09
2026-12,3.945,2025-11-04
2027-01,3.95,
2027-02,3.965,
2027-03,3.97,
2027-04,3.975,
2027-05,3.985,
2027-06,3.99,
