date,cash_rate,scrape_date
2025-02,4.255,2025-02-10
2025-03,4.105,2025-02-10
2025-04,4.015,2025-02-10
2025-05,3.94,2025-02-06
2025-06,3.825,2025-02-07
2025-07,3.775,2025-02-03
2025-08,3.67,2025-02-09
2025-09,3.615,2025-02-07
2025-10,3.575,2025-02-06
2025-11,3.545,
2025-12,3.52,
2026-01,3.51,
2026-02,3.495,
2026-03,3.495,
2026-04,3.49,
2026-05,3.495,
2026-06,3.5,
2026-07,3.505,
