date,cash_rate,scrape_date
2026-07,4.35,2026-07-22
2026-08,4.38,2026-07-22
2026-09,4.4,2026-07-22
2026-10,4.435,2026-07-22
2026-11,4.51,2026-07-22
2026-12,4.53,2026-06-05
2027-01,4.54,2026-05-18
2027-02,4.55,2026-07-17
2027-03,4.55,
2027-04,4.55,
2027-05,4.525,2026-07-21
2027-06,4.525,
2027-07,4.52,
2027-08,4.505,
2027-09,4.49,
2027-10,4.475,2026-06-17
2027-11,4.45,
2027-12,4.435,
