date,cash_rate,scrape_date
2026-06,4.35,2026-06-15
2026-07,4.35,2026-06-15
2026-08,4.4,2026-06-15
2026-09,4.415,2026-06-15
2026-10,4.43,2026-06-15
2026-11,4.47,2026-06-15
2026-12,4.485,2026-06-05
2027-01,4.485,2026-05-18
2027-02,4.49,
2027-03,4.485,
2027-04,4.47,
2027-05,4.445,2026-06-10
2027-06,4.435,
2027-07,4.405,
2027-08,4.38,
2027-09,4.355,
2027-10,4.335,
2027-11,4.305,
