date,cash_rate,scrape_date
2024-08,4.335,2024-08-19
2024-09,4.325,2024-08-20
2024-10,4.305,2024-08-20
2024-11,4.24,2024-08-20
2024-12,4.15,2024-08-20
2025-01,4.115,2024-08-20
2025-02,4.06,2024-08-13
2025-03,3.955,2024-08-15
2025-04,3.8,2024-08-15
2025-05,3.735,2024-05-24
2025-06,3.625,2024-05-28
2025-07,3.595,
2025-08,3.54,
2025-09,3.51,2024-07-11
2025-10,3.45,
2025-11,3.415,
2025-12,3.38,
2026-01,3.37,
