date,cash_rate,scrape_date
2025-03,4.085,2025-03-04
2025-04,4.055,2025-03-05
2025-05,3.99,2025-03-05
2025-06,3.885,2025-03-05
2025-07,3.8,2025-03-04
2025-08,3.67,2025-03-04
2025-09,3.61,2025-03-04
2025-10,3.56,2025-03-05
2025-11,3.505,2025-03-05
2025-12,3.475,2025-03-04
2026-01,3.465,
2026-02,3.45,
2026-03,3.445,
2026-04,3.44,
2026-05,3.435,
2026-06,3.44,
2026-07,3.44,
2026-08,3.445,
