date,cash_rate,scrape_date
2026-06,4.35,2026-06-10
2026-07,4.35,2026-06-10
2026-08,4.4,2026-06-09
2026-09,4.43,2026-06-09
2026-10,4.455,2026-06-09
2026-11,4.5,2026-05-18
2026-12,4.515,2026-06-05
2027-01,4.52,2026-05-18
2027-02,4.52,
2027-03,4.515,
2027-04,4.51,
2027-05,4.49,2026-06-10
2027-06,4.48,
2027-07,4.455,
2027-08,4.435,
2027-09,4.415,
2027-10,4.39,
2027-11,4.365,
