date,cash_rate,scrape_date
2025-09,3.585,2025-08-28
2025-10,3.54,2025-08-29
2025-11,3.36,2025-08-27
2025-12,3.28,2025-08-27
2026-01,3.265,2025-08-29
2026-02,3.135,2025-08-19
2026-03,3.11,2025-08-20
2026-04,3.11,2025-08-08
2026-05,3.065,2025-08-04
2026-06,3.05,2025-07-21
2026-07,3.04,
2026-08,3.04,
2026-09,3.035,
2026-10,3.04,
2026-11,3.045,
2026-12,3.055,
2027-01,3.055,
