date,cash_rate,scrape_date
2025-12,3.595,2025-12-19
2026-01,3.595,2025-12-22
2026-02,3.675,2025-12-22
2026-03,3.7,2025-12-18
2026-04,3.71,2025-12-18
2026-05,3.8,2025-12-19
2026-06,3.83,2025-12-19
2026-07,3.845,2025-12-09
2026-08,3.91,2025-12-09
2026-09,3.95,2025-12-16
2026-10,3.965,2025-12-16
2026-11,4.005,2025-12-09
2026-12,4.025,2025-11-04
2027-01,4.035,
2027-02,4.05,
2027-03,4.055,
2027-04,4.055,
2027-05,4.065,
