date,cash_rate,scrape_date
2026-06,4.345,2026-06-16
2026-07,4.345,2026-06-18
2026-08,4.395,2026-06-18
2026-09,4.425,2026-06-18
2026-10,4.44,2026-06-18
2026-11,4.485,2026-06-16
2026-12,4.495,2026-06-05
2027-01,4.495,2026-05-18
2027-02,4.49,
2027-03,4.48,
2027-04,4.465,
2027-05,4.44,2026-06-10
2027-06,4.425,
2027-07,4.395,
2027-08,4.365,
2027-09,4.34,
2027-10,4.315,2026-06-17
2027-11,4.28,
