date,cash_rate,scrape_date
2025-02,4.255,2025-02-07
2025-03,4.105,2025-02-07
2025-04,4.01,2025-02-07
2025-05,3.93,2025-02-06
2025-06,3.8,2025-02-05
2025-07,3.745,2025-02-03
2025-08,3.64,2025-02-07
2025-09,3.585,2025-02-07
2025-10,3.545,2025-02-06
2025-11,3.505,
2025-12,3.48,
2026-01,3.475,
2026-02,3.46,
2026-03,3.455,
2026-04,3.45,
2026-05,3.45,
2026-06,3.455,
2026-07,3.455,
