date,cash_rate,scrape_date
2025-05,4.0,2025-05-27
2025-06,3.83,2025-05-29
2025-07,3.73,2025-05-29
2025-08,3.555,2025-05-28
2025-09,3.46,2025-05-28
2025-10,3.38,2025-05-29
2025-11,3.24,2025-05-21
2025-12,3.18,2025-05-29
2026-01,3.16,2025-05-15
2026-02,3.1,2025-05-22
2026-03,3.08,
2026-04,3.06,
2026-05,3.045,
2026-06,3.045,
2026-07,3.045,
2026-08,3.05,
2026-09,3.055,
2026-10,3.07,
