date,cash_rate,scrape_date
2024-12,4.335,2024-12-12
2025-01,4.33,2024-12-11
2025-02,4.285,2024-12-12
2025-03,4.205,2024-12-12
2025-04,4.095,2024-12-12
2025-05,4.025,2024-12-12
2025-06,3.9,2024-12-12
2025-07,3.83,2024-12-11
2025-08,3.74,2024-12-11
2025-09,3.695,2024-11-13
2025-10,3.65,
2025-11,3.605,
2025-12,3.57,
2026-01,3.555,
2026-02,3.525,
2026-03,3.505,
2026-04,3.495,
2026-05,3.48,
