date,cash_rate,scrape_date
2024-07,4.335,2024-07-22
2024-08,4.39,2024-07-22
2024-09,4.41,2024-07-19
2024-10,4.42,2024-07-19
2024-11,4.42,2024-07-22
2024-12,4.38,2024-07-16
2025-01,4.375,2024-07-17
2025-02,4.345,2024-07-16
2025-03,4.295,2024-07-16
2025-04,4.225,2024-07-16
2025-05,4.19,2024-05-24
2025-06,4.135,2024-05-28
2025-07,4.09,
2025-08,4.03,
2025-09,4.005,2024-07-11
2025-10,3.96,
2025-11,3.915,
2025-12,3.88,
