date,cash_rate,scrape_date
2026-06,4.35,2026-06-09
2026-07,4.35,2026-06-09
2026-08,4.42,2026-06-04
2026-09,4.455,2026-06-09
2026-10,4.49,2026-05-27
2026-11,4.55,2026-05-18
2026-12,4.565,2026-06-05
2027-01,4.56,2026-05-18
2027-02,4.57,
2027-03,4.57,
2027-04,4.565,
2027-05,4.55,
2027-06,4.54,
2027-07,4.52,
2027-08,4.495,
2027-09,4.475,
2027-10,4.455,
2027-11,4.43,
