date,cash_rate,scrape_date
2024-11,4.34,2024-11-28
2024-12,4.33,2024-11-28
2025-01,4.325,2024-11-28
2025-02,4.295,2024-11-28
2025-03,4.24,2024-11-28
2025-04,4.165,2024-11-28
2025-05,4.11,2024-11-28
2025-06,4.02,2024-11-28
2025-07,3.965,2024-11-27
2025-08,3.895,2024-11-26
2025-09,3.86,2024-11-13
2025-10,3.82,
2025-11,3.77,
2025-12,3.73,
2026-01,3.715,
2026-02,3.68,
2026-03,3.665,
2026-04,3.645,
