date,cash_rate,scrape_date
2025-06,3.835,2025-06-16
2025-07,3.68,2025-06-16
2025-08,3.51,2025-06-16
2025-09,3.43,2025-06-16
2025-10,3.315,2025-06-16
2025-11,3.15,2025-06-16
2025-12,3.085,2025-06-13
2026-01,3.065,2025-06-10
2026-02,3.0,2025-06-05
2026-03,2.975,2025-06-10
2026-04,2.96,
2026-05,2.945,
2026-06,2.945,
2026-07,2.945,
2026-08,2.95,
2026-09,2.955,
2026-10,2.97,
2026-11,2.985,
