date,cash_rate,scrape_date
2025-09,3.595,2025-09-23
2025-10,3.585,2025-09-23
2025-11,3.42,2025-09-22
2025-12,3.35,2025-09-23
2026-01,3.34,2025-09-22
2026-02,3.235,2025-09-18
2026-03,3.215,2025-09-11
2026-04,3.195,2025-08-08
2026-05,3.14,2025-08-04
2026-06,3.135,2025-07-21
2026-07,3.125,
2026-08,3.125,
2026-09,3.125,
2026-10,3.13,
2026-11,3.135,
2026-12,3.145,
2027-01,3.145,
2027-02,3.16,
