date,cash_rate,scrape_date
2026-04,4.095,2026-04-27
2026-05,4.26,2026-04-28
2026-06,4.335,2026-04-28
2026-07,4.39,2026-04-28
2026-08,4.495,2026-04-28
2026-09,4.555,2026-04-23
2026-10,4.645,2026-04-23
2026-11,4.73,2026-04-22
2026-12,4.745,2026-04-07
2027-01,4.74,2026-04-28
2027-02,4.75,
2027-03,4.745,
2027-04,4.74,
2027-05,4.72,
2027-06,4.71,
2027-07,4.69,
2027-08,4.67,
2027-09,4.655,
