date,cash_rate,scrape_date
2025-04,4.045,2025-04-09
2025-05,3.885,2025-04-09
2025-06,3.615,2025-04-09
2025-07,3.385,2025-04-09
2025-08,3.14,2025-04-08
2025-09,3.015,2025-04-09
2025-10,2.835,2025-04-09
2025-11,2.735,2025-04-08
2025-12,2.73,2025-04-07
2026-01,2.735,2025-04-02
2026-02,2.72,
2026-03,2.72,
2026-04,2.705,
2026-05,2.705,
2026-06,2.72,
2026-07,2.73,
2026-08,2.75,
2026-09,2.765,
