date,cash_rate,scrape_date
2025-10,3.595,2025-10-29
2025-11,3.585,2025-10-29
2025-12,3.55,2025-10-29
2026-01,3.545,2025-10-28
2026-02,3.47,2025-10-29
2026-03,3.445,2025-10-28
2026-04,3.43,2025-10-01
2026-05,3.37,2025-10-29
2026-06,3.36,2025-07-21
2026-07,3.35,
2026-08,3.345,
2026-09,3.345,2025-10-23
2026-10,3.34,2025-10-23
2026-11,3.345,2025-10-23
2026-12,3.355,2025-10-23
2027-01,3.36,
2027-02,3.375,
2027-03,3.38,
