date,cash_rate,scrape_date
2025-05,3.99,2025-05-07
2025-06,3.82,2025-05-07
2025-07,3.7,2025-05-07
2025-08,3.51,2025-05-07
2025-09,3.41,2025-05-06
2025-10,3.245,2025-05-06
2025-11,3.09,2025-05-07
2025-12,3.03,2025-05-07
2026-01,3.02,2025-05-06
2026-02,2.98,2025-05-06
2026-03,2.955,
2026-04,2.935,
2026-05,2.92,
2026-06,2.92,
2026-07,2.92,
2026-08,2.93,
2026-09,2.93,
2026-10,2.945,
