date,cash_rate,scrape_date
2026-03,3.96,2026-03-19
2026-04,4.095,2026-03-19
2026-05,4.24,2026-03-19
2026-06,4.305,2026-03-19
2026-07,4.355,2026-03-19
2026-08,4.45,2026-03-11
2026-09,4.51,2026-03-03
2026-10,4.575,2026-03-18
2026-11,4.64,2026-03-19
2026-12,4.645,2026-03-19
2027-01,4.645,
2027-02,4.645,
2027-03,4.64,
2027-04,4.635,
2027-05,4.615,
2027-06,4.6,
2027-07,4.575,
2027-08,4.56,
