date,cash_rate,scrape_date
2024-05,4.32,2024-05-27
2024-06,4.315,2024-05-27
2024-07,4.315,2024-05-27
2024-08,4.335,2024-05-27
2024-09,4.335,2024-05-23
2024-10,4.34,2024-05-23
2024-11,4.295,2024-05-17
2024-12,4.275,2024-05-23
2025-01,4.265,2024-05-22
2025-02,4.24,2024-05-08
2025-03,4.205,2024-05-10
2025-04,4.155,2024-05-01
2025-05,4.13,2024-05-24
2025-06,4.09,
2025-07,4.055,
2025-08,4.01,
2025-09,3.99,
2025-10,3.96,
