date,cash_rate,scrape_date
2025-09,3.595,2025-09-11
2025-10,3.565,2025-09-11
2025-11,3.395,2025-09-11
2025-12,3.32,2025-09-11
2026-01,3.305,2025-09-02
2026-02,3.19,2025-09-09
2026-03,3.185,2025-09-11
2026-04,3.165,2025-08-08
2026-05,3.125,2025-08-04
2026-06,3.115,2025-07-21
2026-07,3.105,
2026-08,3.1,
2026-09,3.1,
2026-10,3.1,
2026-11,3.1,
2026-12,3.105,
2027-01,3.105,
2027-02,3.115,
