date,cash_rate,scrape_date
2025-09,3.595,2025-09-25
2025-10,3.59,2025-09-25
2025-11,3.49,2025-09-25
2025-12,3.445,2025-09-25
2026-01,3.45,2025-09-24
2026-02,3.365,2025-09-24
2026-03,3.345,2025-09-25
2026-04,3.325,2025-08-08
2026-05,3.275,2025-08-04
2026-06,3.26,2025-07-21
2026-07,3.255,
2026-08,3.255,
2026-09,3.255,
2026-10,3.255,
2026-11,3.26,
2026-12,3.27,
2027-01,3.275,
2027-02,3.285,
