date,cash_rate,scrape_date
2025-09,3.595,2025-09-11
2025-10,3.565,2025-09-12
2025-11,3.395,2025-09-12
2025-12,3.33,2025-09-12
2026-01,3.31,2025-09-12
2026-02,3.205,2025-09-09
2026-03,3.195,2025-09-11
2026-04,3.18,2025-08-08
2026-05,3.135,2025-08-04
2026-06,3.13,2025-07-21
2026-07,3.12,
2026-08,3.12,
2026-09,3.12,
2026-10,3.12,
2026-11,3.125,
2026-12,3.135,
2027-01,3.135,
2027-02,3.15,
