date,cash_rate,scrape_date
2024-07,4.335,2024-07-22
2024-08,4.385,2024-07-23
2024-09,4.4,2024-07-23
2024-10,4.415,2024-07-23
2024-11,4.415,2024-07-22
2024-12,4.385,2024-07-16
2025-01,4.38,2024-07-23
2025-02,4.345,2024-07-16
2025-03,4.3,2024-07-16
2025-04,4.235,2024-07-16
2025-05,4.205,2024-05-24
2025-06,4.15,2024-05-28
2025-07,4.115,
2025-08,4.06,
2025-09,4.035,2024-07-11
2025-10,3.99,
2025-11,3.95,
2025-12,3.915,
