date,cash_rate,scrape_date
2024-12,4.335,2024-12-17
2025-01,4.33,2024-12-17
2025-02,4.275,2024-12-18
2025-03,4.165,2024-12-18
2025-04,4.02,2024-12-18
2025-05,3.94,2024-12-17
2025-06,3.82,2024-12-17
2025-07,3.765,2024-12-18
2025-08,3.68,2024-12-11
2025-09,3.64,2024-11-13
2025-10,3.615,
2025-11,3.565,
2025-12,3.53,
2026-01,3.52,
2026-02,3.495,
2026-03,3.48,
2026-04,3.475,
2026-05,3.465,
