date,cash_rate,scrape_date
2024-06,4.32,2024-06-28
2024-07,4.32,2024-06-28
2024-08,4.4,2024-06-28
2024-09,4.42,2024-06-28
2024-10,4.445,2024-06-28
2024-11,4.47,2024-06-28
2024-12,4.455,2024-06-25
2025-01,4.445,2024-06-19
2025-02,4.425,2024-06-26
2025-03,4.39,2024-06-27
2025-04,4.34,2024-06-28
2025-05,4.315,2024-05-24
2025-06,4.28,2024-05-28
2025-07,4.235,
2025-08,4.185,
2025-09,4.16,
2025-10,4.11,
2025-11,4.075,
