date,cash_rate,scrape_date
2025-03,4.085,2025-03-28
2025-04,4.07,2025-03-28
2025-05,4.005,2025-03-28
2025-06,3.91,2025-03-28
2025-07,3.855,2025-03-28
2025-08,3.735,2025-03-27
2025-09,3.67,2025-03-28
2025-10,3.585,2025-03-28
2025-11,3.485,2025-03-28
2025-12,3.455,2025-03-25
2026-01,3.455,
2026-02,3.425,
2026-03,3.41,
2026-04,3.39,
2026-05,3.38,
2026-06,3.375,
2026-07,3.375,
2026-08,3.38,
