date,cash_rate,scrape_date
2024-12,4.335,2024-12-16
2025-01,4.33,2024-12-16
2025-02,4.285,2024-12-16
2025-03,4.2,2024-12-16
2025-04,4.1,2024-12-15
2025-05,4.025,2024-12-15
2025-06,3.905,2024-12-16
2025-07,3.845,2024-12-15
2025-08,3.755,2024-12-11
2025-09,3.71,2024-11-13
2025-10,3.695,
2025-11,3.645,
2025-12,3.605,
2026-01,3.59,
2026-02,3.56,
2026-03,3.55,
2026-04,3.54,
2026-05,3.53,
