date,cash_rate,scrape_date
2025-06,3.83,2025-06-02
2025-07,3.695,2025-06-02
2025-08,3.51,2025-06-02
2025-09,3.405,2025-06-02
2025-10,3.295,2025-06-02
2025-11,3.14,2025-05-30
2025-12,3.09,2025-06-02
2026-01,3.065,2025-05-15
2026-02,2.995,2025-05-30
2026-03,2.97,
2026-04,2.945,
2026-05,2.93,
2026-06,2.925,
2026-07,2.925,
2026-08,2.93,
2026-09,2.93,
2026-10,2.945,
2026-11,2.96,
