date,cash_rate,scrape_date
2026-03,3.96,2026-03-24
2026-04,4.095,2026-03-23
2026-05,4.215,2026-03-24
2026-06,4.29,2026-03-23
2026-07,4.345,2026-03-24
2026-08,4.46,2026-03-24
2026-09,4.53,2026-03-24
2026-10,4.66,2026-03-24
2026-11,4.75,2026-03-22
2026-12,4.76,2026-03-19
2027-01,4.765,
2027-02,4.76,
2027-03,4.76,
2027-04,4.755,
2027-05,4.73,
2027-06,4.72,
2027-07,4.695,
2027-08,4.675,
