date,cash_rate,scrape_date
2026-06,4.345,2026-06-24
2026-07,4.345,2026-06-24
2026-08,4.4,2026-06-24
2026-09,4.425,2026-06-24
2026-10,4.45,2026-06-24
2026-11,4.475,2026-06-16
2026-12,4.49,2026-06-05
2027-01,4.49,2026-05-18
2027-02,4.485,2026-06-23
2027-03,4.475,
2027-04,4.45,
2027-05,4.42,2026-06-10
2027-06,4.405,
2027-07,4.375,
2027-08,4.345,
2027-09,4.315,
2027-10,4.29,2026-06-17
2027-11,4.26,
