date,cash_rate,scrape_date
2024-06,4.315,2024-06-11
2024-07,4.31,2024-06-11
2024-08,4.325,2024-06-11
2024-09,4.33,2024-06-05
2024-10,4.335,2024-06-05
2024-11,4.31,2024-06-11
2024-12,4.295,2024-06-05
2025-01,4.285,2024-05-22
2025-02,4.265,2024-05-08
2025-03,4.225,2024-06-04
2025-04,4.18,2024-05-01
2025-05,4.16,2024-05-24
2025-06,4.125,2024-05-28
2025-07,4.095,
2025-08,4.055,
2025-09,4.03,
2025-10,3.995,
2025-11,3.965,
