date,cash_rate,scrape_date
2026-07,4.35,2026-07-15
2026-08,4.38,2026-07-15
2026-09,4.405,2026-07-15
2026-10,4.445,2026-07-15
2026-11,4.5,2026-07-14
2026-12,4.5,2026-06-05
2027-01,4.505,2026-05-18
2027-02,4.5,2026-07-09
2027-03,4.495,
2027-04,4.485,
2027-05,4.465,2026-06-10
2027-06,4.46,
2027-07,4.445,
2027-08,4.425,
2027-09,4.41,
2027-10,4.39,2026-06-17
2027-11,4.365,
2027-12,4.35,
