date,cash_rate,scrape_date
2025-12,3.595,2025-12-12
2026-01,3.595,2025-12-16
2026-02,3.68,2025-12-16
2026-03,3.7,2025-12-16
2026-04,3.705,2025-12-16
2026-05,3.785,2025-12-16
2026-06,3.81,2025-12-09
2026-07,3.825,2025-12-09
2026-08,3.875,2025-12-09
2026-09,3.9,2025-12-16
2026-10,3.92,2025-12-16
2026-11,3.945,2025-12-09
2026-12,3.96,2025-11-04
2027-01,3.97,
2027-02,3.98,
2027-03,3.985,
2027-04,3.985,
2027-05,3.99,
