date,cash_rate,scrape_date
2024-12,4.335,2024-12-19
2025-01,4.33,2024-12-18
2025-02,4.275,2024-12-19
2025-03,4.175,2024-12-19
2025-04,4.04,2024-12-19
2025-05,3.98,2024-12-18
2025-06,3.875,2024-12-19
2025-07,3.845,2024-12-19
2025-08,3.78,2024-12-19
2025-09,3.745,2024-12-18
2025-10,3.71,
2025-11,3.675,
2025-12,3.645,
2026-01,3.63,
2026-02,3.61,
2026-03,3.605,
2026-04,3.6,
2026-05,3.6,
