date,cash_rate,scrape_date
2024-08,4.335,2024-08-16
2024-09,4.325,2024-08-16
2024-10,4.305,2024-08-16
2024-11,4.24,2024-08-16
2024-12,4.155,2024-08-16
2025-01,4.11,2024-08-16
2025-02,4.045,2024-08-13
2025-03,3.935,2024-08-15
2025-04,3.765,2024-08-15
2025-05,3.7,2024-05-24
2025-06,3.59,2024-05-28
2025-07,3.57,
2025-08,3.52,
2025-09,3.49,2024-07-11
2025-10,3.43,
2025-11,3.395,
2025-12,3.365,
2026-01,3.355,
