date,cash_rate,scrape_date
2025-06,3.83,2025-06-13
2025-07,3.675,2025-06-13
2025-08,3.49,2025-06-13
2025-09,3.4,2025-06-11
2025-10,3.29,2025-06-11
2025-11,3.125,2025-06-13
2025-12,3.045,2025-06-13
2026-01,3.025,2025-06-10
2026-02,2.945,2025-06-05
2026-03,2.92,2025-06-10
2026-04,2.9,
2026-05,2.89,
2026-06,2.885,
2026-07,2.89,
2026-08,2.895,
2026-09,2.9,
2026-10,2.92,
2026-11,2.935,
