date,cash_rate,scrape_date
2024-07,4.335,2024-07-29
2024-08,4.39,2024-07-30
2024-09,4.41,2024-07-30
2024-10,4.425,2024-07-30
2024-11,4.415,2024-07-30
2024-12,4.38,2024-07-25
2025-01,4.375,2024-07-26
2025-02,4.335,2024-07-16
2025-03,4.28,2024-07-16
2025-04,4.205,2024-07-30
2025-05,4.165,2024-05-24
2025-06,4.105,2024-05-28
2025-07,4.08,
2025-08,4.02,
2025-09,3.99,2024-07-11
2025-10,3.94,
2025-11,3.89,
2025-12,3.85,
