date,cash_rate,scrape_date
2025-11,3.595,2025-11-12
2025-12,3.575,2025-11-11
2026-01,3.57,2025-11-11
2026-02,3.535,2025-11-12
2026-03,3.515,2025-11-11
2026-04,3.495,2025-11-12
2026-05,3.45,2025-10-30
2026-06,3.445,2025-07-21
2026-07,3.435,
2026-08,3.43,
2026-09,3.43,2025-11-04
2026-10,3.435,2025-11-04
2026-11,3.445,2025-11-04
2026-12,3.455,2025-11-04
2027-01,3.46,
2027-02,3.475,
2027-03,3.485,
2027-04,3.495,
