date,cash_rate,scrape_date
2024-12,4.33,2024-12-09
2025-01,4.325,2024-12-09
2025-02,4.28,2024-12-09
2025-03,4.195,2024-12-09
2025-04,4.085,2024-12-09
2025-05,4.015,2024-12-08
2025-06,3.905,2024-12-06
2025-07,3.84,2024-12-08
2025-08,3.75,2024-12-05
2025-09,3.71,2024-11-13
2025-10,3.66,
2025-11,3.62,
2025-12,3.58,
2026-01,3.565,
2026-02,3.53,
2026-03,3.51,
2026-04,3.49,
2026-05,3.47,
