date,cash_rate,scrape_date
2026-09,4.35,2026-09-01
2026-10,4.485,2026-09-01
2026-11,4.595,2026-09-01
2026-12,4.625,2026-08-28
2027-01,4.635,2026-07-23
2027-02,4.68,2026-07-23
2027-03,4.7,
2027-04,4.7,2026-08-20
2027-05,4.7,2026-07-30
2027-06,4.7,
2027-07,4.705,
2027-08,4.695,
2027-09,4.69,
2027-10,4.675,2026-06-17
2027-11,4.645,
2027-12,4.625,
2028-01,4.61,
2028-02,4.585,
