date,cash_rate,scrape_date
2026-07,4.35,2026-07-29
2026-08,4.355,2026-07-29
2026-09,4.355,2026-07-29
2026-10,4.375,2026-07-29
2026-11,4.445,2026-07-29
2026-12,4.475,2026-07-29
2027-01,4.48,2026-07-23
2027-02,4.5,2026-07-23
2027-03,4.51,
2027-04,4.505,
2027-05,4.475,2026-07-24
2027-06,4.47,
2027-07,4.465,
2027-08,4.45,
2027-09,4.435,
2027-10,4.415,2026-06-17
2027-11,4.385,
2027-12,4.365,
