date,cash_rate,scrape_date
2024-08,4.33,2024-08-13
2024-09,4.32,2024-08-13
2024-10,4.285,2024-08-13
2024-11,4.2,2024-08-13
2024-12,4.12,2024-08-13
2025-01,4.085,2024-08-02
2025-02,4.03,2024-08-13
2025-03,3.94,2024-08-07
2025-04,3.795,2024-08-12
2025-05,3.735,2024-05-24
2025-06,3.64,2024-05-28
2025-07,3.63,
2025-08,3.585,
2025-09,3.555,2024-07-11
2025-10,3.5,
2025-11,3.46,
2025-12,3.42,
2026-01,3.41,
