date,cash_rate,scrape_date
2025-07,3.835,2025-07-23
2025-08,3.675,2025-07-23
2025-09,3.575,2025-07-22
2025-10,3.45,2025-07-23
2025-11,3.29,2025-07-22
2025-12,3.215,2025-07-22
2026-01,3.19,2025-07-07
2026-02,3.085,2025-06-30
2026-03,3.07,2025-07-21
2026-04,3.055,
2026-05,3.03,
2026-06,3.025,2025-07-21
2026-07,3.02,
2026-08,3.02,
2026-09,3.025,
2026-10,3.03,
2026-11,3.035,
2026-12,3.045,
