date,cash_rate,scrape_date
2025-02,4.26,2025-02-13
2025-03,4.12,2025-02-13
2025-04,4.04,2025-02-13
2025-05,3.98,2025-02-12
2025-06,3.87,2025-02-13
2025-07,3.815,2025-02-03
2025-08,3.715,2025-02-12
2025-09,3.665,2025-02-12
2025-10,3.64,2025-02-13
2025-11,3.605,
2025-12,3.58,
2026-01,3.57,
2026-02,3.56,
2026-03,3.555,
2026-04,3.56,
2026-05,3.565,
2026-06,3.57,
2026-07,3.575,
