date,cash_rate,scrape_date
2025-10,3.595,2025-10-22
2025-11,3.455,2025-10-24
2025-12,3.385,2025-10-24
2026-01,3.37,2025-10-24
2026-02,3.265,2025-10-24
2026-03,3.245,2025-10-10
2026-04,3.22,2025-10-01
2026-05,3.16,2025-10-14
2026-06,3.15,2025-07-21
2026-07,3.145,
2026-08,3.14,
2026-09,3.14,2025-10-23
2026-10,3.135,2025-10-23
2026-11,3.14,2025-10-23
2026-12,3.155,2025-10-23
2027-01,3.155,
2027-02,3.17,
2027-03,3.175,
