date,cash_rate,scrape_date
2026-04,4.095,2026-04-10
2026-05,4.235,2026-04-10
2026-06,4.29,2026-04-10
2026-07,4.33,2026-04-08
2026-08,4.43,2026-04-07
2026-09,4.49,2026-04-01
2026-10,4.58,2026-04-02
2026-11,4.66,2026-04-07
2026-12,4.67,2026-04-07
2027-01,4.67,
2027-02,4.67,
2027-03,4.67,
2027-04,4.67,
2027-05,4.655,
2027-06,4.64,
2027-07,4.62,
2027-08,4.6,
2027-09,4.585,
