date,cash_rate,scrape_date
2025-04,4.08,2025-04-14
2025-05,3.95,2025-04-14
2025-06,3.735,2025-04-14
2025-07,3.535,2025-04-14
2025-08,3.29,2025-04-08
2025-09,3.185,2025-04-11
2025-10,3.04,2025-04-13
2025-11,2.905,2025-04-08
2025-12,2.9,2025-04-11
2026-01,2.89,2025-04-02
2026-02,2.87,
2026-03,2.865,
2026-04,2.865,
2026-05,2.87,
2026-06,2.88,
2026-07,2.89,
2026-08,2.905,
2026-09,2.915,
