date,cash_rate,scrape_date
2025-12,3.595,2025-12-04
2026-01,3.6,2025-12-04
2026-02,3.65,2025-12-04
2026-03,3.645,2025-12-04
2026-04,3.65,2025-12-03
2026-05,3.68,2025-12-03
2026-06,3.71,2025-12-02
2026-07,3.725,
2026-08,3.76,
2026-09,3.78,2025-11-26
2026-10,3.81,2025-12-04
2026-11,3.84,2025-12-04
2026-12,3.865,2025-11-04
2027-01,3.875,
2027-02,3.895,
2027-03,3.91,
2027-04,3.925,
2027-05,3.945,
