date,cash_rate,scrape_date
2024-07,4.335,2024-07-30
2024-08,4.33,2024-07-31
2024-09,4.325,2024-07-31
2024-10,4.31,2024-07-31
2024-11,4.255,2024-07-31
2024-12,4.195,2024-07-31
2025-01,4.19,2024-07-31
2025-02,4.145,2024-07-31
2025-03,4.07,2024-07-31
2025-04,3.975,2024-07-30
2025-05,3.93,2024-05-24
2025-06,3.85,2024-05-28
2025-07,3.82,
2025-08,3.765,
2025-09,3.735,2024-07-11
2025-10,3.675,
2025-11,3.63,
2025-12,3.59,
