date,cash_rate,scrape_date
2025-05,4.0,2025-05-27
2025-06,3.83,2025-05-30
2025-07,3.705,2025-05-30
2025-08,3.505,2025-05-30
2025-09,3.41,2025-05-30
2025-10,3.31,2025-05-30
2025-11,3.165,2025-05-30
2025-12,3.1,2025-05-30
2026-01,3.075,2025-05-15
2026-02,3.01,2025-05-30
2026-03,2.985,
2026-04,2.965,
2026-05,2.95,
2026-06,2.945,
2026-07,2.945,
2026-08,2.95,
2026-09,2.955,
2026-10,2.97,
